,ID,Latitude,Longitude,SOx,CO2,NOx,Height,Diam,Velocity,Temp,PM2.5 pop exposure due to NOx ems,PM2.5 pop exposure due to SOx ems,Total PM2.5 pop exposure
196," ""988-U1""",39.0831,-84.8581,4827.092,973181.462,1553.58,122.8344,7.1628,90.5256,285.3722222,27873.59961,179621.7188,207495.3184
197," ""988-U2""",39.0831,-84.8581,4752.148,962402.79,1530.011,122.8344,7.1628,90.5256,285.3722222,27450.73828,176832.9688,204283.707
198," ""988-U3""",39.0831,-84.8581,6327.655,1266044.996,2034.221,122.8344,7.1628,90.5256,285.3722222,36497.03906,235459.4219,271956.4609
199," ""988-U4""",39.0831,-84.8581,19587.268,2443543.9,2923.798,122.8344,7.1628,91.44,282.5944444,52457.41016,728865.0625,781322.4727
200," ""990-50""",39.7119,-86.1975,6859.326,589774.4,813.059,79.5528,1.9812,101.8032,375.3722222,24969.49805,243274.7656,268244.2637
201," ""990-60""",39.7119,-86.1975,7760.893,657660.275,832.406,79.5528,1.9812,106.68,371.15,25563.6543,275249.9688,300813.623
202," ""990-70""",39.7119,-86.1975,31725.409,2649373.525,2668.16,172.212,6.096,87.4776,298.0944444,81940.67969,1125182.25,1207122.93
203," ""991-3""",39.4851,-86.4176,2290.563,235410.688,626.807,85.9536,4.572,103.632,279.4722222,16434.51953,77540.5625,93975.08203
204," ""991-4""",39.4851,-86.4176,3794.878,395235.187,873.118,85.9536,4.572,103.632,279.4722222,22892.65234,128464.9219,151357.5742
205," ""991-5""",39.4851,-86.4176,3017.421,317054.103,467.787,85.9536,4.572,108.8136,292.3111111,12265.10547,102146.3047,114411.4102
206," ""991-6""",39.4851,-86.4176,5725.732,615472.422,926.807,85.9536,4.572,108.8136,292.3111111,24300.34766,193828.5469,218128.8945
207," ""992-12""",39.7622,-86.1667,0,0,395.849, NA, NA, NA, NA,13117.64844,0,13117.64844
208," ""992-15""",39.7622,-86.1667,0,0,223.311, NA, NA, NA, NA,7400.081543,0,7400.081543
209," ""992-16""",39.7622,-86.1667,0,0,210.286, NA, NA, NA, NA,6968.459473,0,6968.459473
210," ""994-1""",38.5267,-87.2525,518.749,1816858.175,2195.925,168.2496,8.96112,88.392,264.3166667,45903.13281,17440.6582,63343.79102
211," ""994-2""",38.5267,-87.2525,1752.879,3257452.775,3517.608,184.0992,6.096,92.964,289.4277778,73531.30469,58932.86328,132464.168
212," ""994-3""",38.5267,-87.2525,6328.49,3191563.275,4638.253,189.8904,6.7056,47.5488,302.3722222,96957.01563,212767.6875,309724.7031
213," ""994-4""",38.5267,-87.2525,20384.616,4560743.85,6060.939,190.5,6.7056,47.8536,303.3722222,126696.5469,685343.1875,812039.7344
214," ""995-7""",41.6433,-87.1225,1770.995,998963.176,4111.295,146.304,6.2484,39.624,303.9222222,72068.875,60442.05469,132510.9297
215," ""995-8""",41.6433,-87.1225,1537.735,1623322.27,6242.689,146.304,6.2484,39.624,303.9222222,109431.1094,52481.15625,161912.2656
216," ""996-11""",41.6394,-87.4069,0,0,0, NA, NA, NA, NA,0,0,0
217," ""996-5""",41.6394,-87.4069,0,0,0, NA, NA, NA, NA,0,0,0
218," ""996-6""",41.6394,-87.4069,0,0,0, NA, NA, NA, NA,0,0,0
219," ""997-12""",41.7203,-86.9097,15992.796,3240027.541,6231.874,153.924,6.4008,101.1936,307.4277778,165448.5,569172.875,734621.375
220," ""1001-1""",39.9239,-87.4272,46201.376,3206517.144,5139.83,152.4,5.9436,88.392,305.3722222,118159.3906,1540821.375,1658980.766
221," ""1001-2""",39.9239,-87.4272,36972.144,2675010.731,4018.192,152.4,5.9436,88.392,305.3722222,92374.09375,1233025.375,1325399.469
222," ""1004-1-Aug""",38.8067,-87.2472,986.221,52325.541,189.544, NA, NA, NA, NA,4314.038574,32995.61328,37309.65186
223," ""1004-1-Jul""",38.8067,-87.2472,1111.992,62307.323,201, NA, NA, NA, NA,4574.77832,37203.48438,41778.2627
224," ""1004-2-Jul""",38.8067,-87.2472,1227.196,69261.601,199.244, NA, NA, NA, NA,4534.811523,41057.81641,45592.62793
225," ""1008-1""",38.2636,-85.8381,12915.304,653563.108,1104.292, NA, NA, NA, NA,25821.67188,454407,480228.6719
226," ""1008-2""",38.2636,-85.8381,12453.007,624270.119,1059.115,167.64,3.7338,86.868,347.3166667,24765.29688,438141.6875,462906.9844
227," ""1008-3""",38.2636,-85.8381,13320.995,697105.715,1079.962, NA, NA, NA, NA,25252.76172,468680.6875,493933.4492
228," ""1008-4""",38.2636,-85.8381,12129.812,638811.832,995.418,167.64,3.7338,86.868,347.3166667,23275.86914,426770.5313,450046.4004
229," ""1010-2""",39.53,-87.4247,6825.573,522627.114,964.601,137.16,7.62,85.344,317.5944444,21819.0957,225881.9375,247701.0332
230," ""1010-3""",39.53,-87.4247,7383.785,566934.866,1054.745,137.16,7.62,85.344,317.5944444,23858.13672,244355.125,268213.2617
231," ""1010-4""",39.53,-87.4247,7965.376,613587.744,1129.017,137.16,7.62,85.344,317.5944444,25538.1543,263602,289140.1543
232," ""1010-5""",39.53,-87.4247,8301.829,637858.64,1172.372,137.16,7.62,85.344,317.5944444,26518.83594,274736.4063,301255.2422
233," ""1010-6""",39.53,-87.4247,27881.925,2157578.249,3808.772,137.16,7.62,85.344,317.5944444,86153.71875,922709.875,1008863.594
234," ""1012-1""",37.91,-87.3267,3165.022,352574.025,1056.344, NA, NA, NA, NA,19850.26953,107348.5,127198.7695
235," ""1012-2""",37.91,-87.3267,1220.429,698262.834,767.243, NA, NA, NA, NA,14417.63477,41393.46094,55811.0957
236," ""1012-3""",37.91,-87.3267,1612.332,1895531.366,1388.873,152.0952,6.096,39.0144,289.2611111,26098.98438,54685.69141,80784.67578
237," ""1040-1""",39.8028,-84.8953,2137.938,130854.675,217.076,99.06,3.5814,100.584,290.9166667,9292.78125,82546.22656,91839.00781
238," ""1040-2""",39.8028,-84.8953,6192.803,396255.388,639.42,99.06,3.5814,100.584,290.9166667,27372.85547,239105.3906,266478.2461
239," ""1043-1SG1""",38.5201,-87.2662,11117.885,888564.036,2169.309,91.44,3.3528,85.9536,297.2666667,45346.75781,373790.0313,419136.7891
240," ""1043-2SG1""",38.5201,-87.2662,10520.41,848420.771,1949.687,91.44,3.3528,85.9536,297.2666667,40755.82813,353702.5938,394458.4219
241," ""1046-1""",42.506,-90.6527,769.033,231795.9,668.151,48.1584,2.7432,106.68,279.073967,23072.73047,25145.43555,48218.16602
242," ""1046-5""",42.506,-90.6527,598.217,191305.025,671.83,48.1584,2.7432,106.68,279.073967,23199.77539,19560.18359,42759.95898
243," ""1046-6""",42.506,-90.6527,52.845,17568.05,107.117,48.1584,2.7432,106.68,279.073967,3698.987061,1727.898071,5426.885132
244," ""1047-1""",43.3359,-91.1672,7.605,1917.994,5.176, NA, NA, NA, NA,174.173889,235.842499,410.016388
245," ""1047-2""",43.3359,-91.1672,12.192,2889.856,10.615, NA, NA, NA, NA,357.197815,378.092224,735.290039
246," ""1047-3""",43.3359,-91.1672,649.335,170881.35,593.614,48.1584,1.7273016,105.156,325.3270515,19975.28125,20136.85547,40112.13672
247," ""1047-4""",43.3359,-91.1672,4541.598,1483232.475,3480.385,152.0952,4.6734984,51.816,304.0361495,117115.9531,140841.7813,257957.7344
248," ""1048-2""",41.8081,-90.2345,3873.936,1188716.525,696.022,74.676,3.9624,106.68,318.572267,22417.25586,129962.4297,152379.6855
249," ""1058-2""",41.9839,-91.6686,132.312,63485.7,153.45, NA, NA, NA, NA,4330.357422,4285.879395,8616.236816
250," ""1058-3""",41.9839,-91.6686,425.705,165847.325,179.851, NA, NA, NA, NA,5075.393066,13789.52832,18864.92139
251," ""1058-4""",41.9839,-91.6686,115.543,48325.7,57.802, NA, NA, NA, NA,1631.171753,3742.694336,5373.866089
252," ""1058-5""",41.9839,-91.6686,546.825,205708.425,228.634, NA, NA, NA, NA,6452.049316,17712.875,24164.92432
253," ""1073-3""",41.9439,-91.6386,1170.608,369870.525,961.447,61.2648,3.7911024,137.16,270.6114851,28639.56445,38360.78516,67000.34961
254," ""1073-4""",41.9439,-91.6386,2510.183,827560.85,1492.745,61.2648,3.9624,100.2792,295.2494677,44465.85938,82258.61719,126724.4766
255," ""1077-1""",42.0472,-92.8627,1082.044,337160.5,479.588,75.8952,2.8956,106.68,292.2551075,13136.68652,34160.40234,47297.08887
256," ""1077-2""",42.0472,-92.8627,1056.837,323673.55,428.092, NA, NA, NA, NA,11726.12891,33364.60938,45090.73828
257," ""1077-3""",42.0472,-92.8627,6315.076,733620.025,2470.603,75.8952,3.048,99.06,317.4698811,67673.78906,199368.5469,267042.3359
258," ""1081-9""",41.5404,-90.4483,2239.404,635947.875,696.117,105.55224,4.08432,90.5256,298.5315657,18705.98242,75274.79688,93980.7793
259," ""1082-1""",41.18,-95.8408,1389.462,480585.95,814.798,76.2,3.6576,97.536,277.8384166,17956.82422,42309.59375,60266.41797
260," ""1082-2""",41.18,-95.8408,1993.825,644262.95,1364.467,76.2,3.6576,88.392,278.4619505,30070.63477,60712.65234,90783.28711
261," ""1082-3""",41.18,-95.8408,14139.259,4661247,8617.208,167.64,7.62,54.864,308.2160132,189909.2656,430545.2813,620454.5469
262," ""1091-1""",42.2996,-96.3634,2685.211,987438.575,3284.165,68.58,2.8703016,97.536,327.0751839,91799.35156,80753.21875,172552.5703
263," ""1091-2""",42.2996,-96.3634,5936.916,1934680.225,3245.866,91.44,4.6482,88.392,313.1913784,90728.8125,178542.7969,269271.6094
264," ""1091-3""",42.2996,-96.3634,12917.256,4121356.7,4590.775,121.92,6.096,54.864,306.9609291,128321.8594,388464.8438,516786.7031
265," ""1104-1""",40.7412,-91.1168,4547.887,1466982.05,1175.589,93.2688,3.5814,121.92,319.1553286,27921.04688,156044.2188,183965.2656
266," ""1122-7""",42.0247,-93.6069,427.712,220043.575,405.273,60.96,2.4384,76.8096,290.5298102,11280.2959,13569.03711,24849.33301
267," ""1122-8""",42.0247,-93.6069,862.877,458652.15,890.389,64.008,3.3528,73.152,286.5294459,24782.92578,27374.51953,52157.44531
268," ""1131-7""",42.5267,-92.4394,1077.611,88084.003,338.796,16.764,0.39624,97.536,264.7874578,10112.26856,34180.37891,44292.64746
269," ""1167-8""",41.3917,-91.0569,3315.093,697116.382,3019.453,68.58,2.6008584,106.68,312.0676091,80023.875,109987.5391,190011.4141
270," ""1167-9""",41.3917,-91.0569,665.01,1309098.599,1491.919,91.44,3.2004,54.864,311.0050749,39539.98828,22063.58008,61603.56836
271," ""1175-6""",41.3981,-92.9144,187.297,60082.918,105.504, NA, NA, NA, NA,2789.44043,6034.977051,8824.41748
272," ""1175-7""",41.3981,-92.9144,244.862,78454.299,137.99, NA, NA, NA, NA,3648.343506,7889.803711,11538.14722
273," ""1217-1""",43.1606,-95.2569,684.855,68133.588,244.265,45.1104,2.5398984,102.108,285.4383217,7576.646484,21210.20508,28786.85156
274," ""1218-2""",41.4569,-90.8233,4124.065,320442.45,689.625, NA, NA, NA, NA,18531.53125,138625.3594,157156.8906
275," ""1239-39""",37.0719,-94.6986,2410.581,286782.8,631.503,53.34,4.17576,117.348,278.9277778,14409.39844,69494.35156,83903.75
276," ""1239-40""",37.0719,-94.6986,3403.001,479311.275,961.745,53.34,4.17576,117.348,278.9277778,21944.73633,98104.71094,120049.4473
277," ""1241-1""",38.3472,-94.6389,7565.605,5683663.127,26415.303,213.36,7.0104,38.7096,307.0388889,472214.875,234938.5469,707153.4219
278," ""1241-2""",38.3472,-94.6389,14855.417,4591411.644,7096.21,213.36,7.3152,85.6488,311.4833333,126855.8594,461312.7188,588168.5781
279," ""1250-3""",39.0072,-95.2692,1100.809,417547.068,503.868,42.3672,2.740152,97.8408,285.3722222,9542.394531,33906.41797,43448.8125
280," ""1250-4""",39.0072,-95.2692,295.5,920373.215,1646.409,51.816,2.34696,51.816,297.0388889,31180.15625,9101.802734,40281.95898
281," ""1250-5""",39.0072,-95.2692,1215.851,2843531.28,2520.519,108.204,5.4864,50.5968,295.9277778,47734.29688,37449.86719,85184.16406
282," ""1252-10""",39.0522,-95.5669,2501.396,977307.811,1763.943,64.3128,3.5052,84.7344,302.0388889,33406.05078,77046.40625,110452.457
283," ""1252-9""",39.0522,-95.5669,1624.899,624530.38,1429.615,64.3128,3.5052,82.6008,280.9277778,27074.45313,50049.10156,77123.55469
284," ""1294-2""",39.0864,-94.6514,0,0,0,60.96,2.8956,98.7552,276.4833333,0,0,0
285," ""1295-1""",39.1486,-94.6405,1807.325,593767.004,2276.91,106.68,2.538984,100.584,303.15,42561.49609,60784.23828,103345.7344
286," ""1295-2""",39.1486,-94.6405,2776.594,833664.638,1208.38,106.68,3.3528,99.3648,322.5944444,22587.83398,93382.84375,115970.6777
287," ""1353-BSU1""",38.1707,-82.6176,11376.132,1672613.785,3419.382,251.7648,8.59536,96.3168,309.8166667,52238.31641,351443.7813,403682.0977
288," ""1353-BSU2""",38.1707,-82.6176,35099.627,5157661.515,10425.701,251.7648,8.59536,96.3168,309.8166667,159274.7031,1084335.75,1243610.453
289," ""1355-1""",37.7889,-84.7139,6932.593,573239.166,1377.65,170.9928,8.13816,39.3192,298.7722222,23299.39648,245434.0625,268733.459
290," ""1355-2""",37.7889,-84.7139,12209.86,1006590.093,1633.736,170.9928,8.13816,39.3192,298.7722222,27630.43164,432264.75,459895.1816
291," ""1355-3""",37.7889,-84.7139,26044.739,2149766.605,3507.183,170.9928,8.13816,39.3192,298.7722222,59314.95703,922059.9375,981374.8945
292," ""1356-1""",38.7497,-85.035,5534.191,3648830.336,4230.808,180.594,8.0772,39.3192,281.9555556,80314.13281,194330.5,274644.6328
293," ""1356-2""",38.7497,-85.035,15584.406,2999677.951,3962.702,177.0888,11.2776,39.3192,279.0555556,75224.63281,547239.125,622463.7578
294," ""1356-3""",38.7497,-85.035,14786.117,3228404.982,3120.305,177.0888,11.2776,39.3192,279.0555556,59233.27344,519207.5625,578440.8359
295," ""1356-4""",38.7497,-85.035,14007.976,3056404.458,3004.34,180.594,8.0772,39.3192,278.0333333,57031.88672,491883.5,548915.3867
296," ""1357-4""",37.3636,-87.1214,5389.757,294759.247,577.433,60.0456,3.41376,91.44,289.8166667,10598.19727,176919.9531,187518.1504
297," ""1357-5""",37.3636,-87.1214,8786.864,457876.072,904.822,75.2856,3.048,91.44,307.15,16607.08984,288430.6875,305037.7773
298," ""1361-5""",38.0478,-84.8483,2190.914,331772.061,648.656, NA, NA, NA, NA,10970.34375,77564.76563,88535.10938
299," ""1363-4""",38.1828,-85.8894,5390.657,1070805.308,1922.614,72.8472,4.7244,38.1,277.6644547,32713.04883,193154.9531,225868.002
300," ""1363-5""",38.1828,-85.8894,5275.867,1113309.973,2202.55,72.8472,4.7244,36.8808,276.4772725,37476.12891,189041.875,226518.0039
301," ""1363-6""",38.1828,-85.8894,6455.559,1669419.307,2666.289,152.4,5.7912,38.4048,274.4789014,45366.58984,231311.9219,276678.5117
302," ""1364-1""",38.0531,-85.91,3872.541,1924531.814,3117.284,182.88,4.7244,36.8808,290.3008948,53040.21484,138758.6719,191798.8867
303," ""1364-2""",38.0531,-85.91,4903.617,2130021.259,3354.963,182.88,4.7244,39.0144,292.5281198,57084.29688,175703.6094,232787.9063
304," ""1364-3""",38.0531,-85.91,8678.918,2942614.925,3258.19,182.88,5.51688,39.3192,291.8005631,55437.71484,310978.0313,366415.7461
305," ""1364-4""",38.0531,-85.91,8009.352,3092366.623,2863.842,182.88,5.9436,36.8808,296.3180495,48727.92578,286986.5625,335714.4883
306," ""1372-6""",37.8453,-87.5912,280.264,12520.045,29.525, NA, NA, NA, NA,554.818542,9505.753906,10060.57245
307," ""1374-1""",37.7958,-87.0597,880.467,1092758.827,4786.531,128.016,7.3152,36.576,287.7388889,89946.02344,29862.92383,119808.9473
308," ""1374-2""",37.7958,-87.0597,1644.491,1753855.76,2258.059,128.016,7.3152,36.576,287.7388889,42432.28125,55776.42969,98208.71094
309," ""1378-1""",37.2608,-86.9783,15146.448,4525151.55,13144.881,182.88,7.9248,38.1,295.6944444,250318.3125,497438.5,747756.8125
310," ""1378-2""",37.2608,-86.9783,15805.353,4682480.725,13040.442,182.88,7.9248,38.1,295.6944444,248329.5,519078.2188,767407.7188
311," ""1378-3""",37.2608,-86.9783,52974.368,6289978.025,16837.031,182.88,11.2776,40.2336,283.3944444,320628.0625,1739780.375,2060408.438
312," ""1379-1""",37.1517,-88.775,3942.487,1088572.49,2005.559,242.9256,8.50392,93.5736,301.2944444,29998.7168,127342.1016,157340.8184
313," ""1379-10""",37.1517,-88.775,1681.351,961698.475,1197.007,242.9256,8.50392,84.4296,262.5944444,17904.57031,54307.53906,72212.10938
314," ""1379-2""",37.1517,-88.775,3892.375,1075098.571,1978.371,242.9256,8.50392,93.5736,301.2944444,29592.04297,125723.4844,155315.5273
315," ""1379-3""",37.1517,-88.775,4042.3,1116413.741,2055.788,242.9256,8.50392,93.5736,301.2944444,30750.03125,130566.0625,161316.0938
316," ""1379-4""",37.1517,-88.775,3692.756,1016493.527,1863.415,242.9256,8.50392,93.5736,301.2944444,27872.55469,119275.7969,147148.3516
317," ""1379-5""",37.1517,-88.775,3931.265,1085617.032,2001.29,242.9256,8.50392,93.5736,301.2944444,29934.85938,126979.6406,156914.5
318," ""1379-6""",37.1517,-88.775,3831.305,1095224.015,1861.247,242.9256,8.50392,93.5736,301.2944444,27840.12695,123750.9375,151591.0645
319," ""1379-7""",37.1517,-88.775,3810.556,1089233.02,1849.332,242.9256,8.50392,93.5736,301.2944444,27661.9043,123080.7344,150742.6387
320," ""1379-8""",37.1517,-88.775,3421.608,976527.939,1658.73,242.9256,8.50392,93.5736,301.2944444,24810.92188,110517.75,135328.6719
321," ""1379-9""",37.1517,-88.775,3569.435,1022422.977,1745.616,242.9256,8.50392,93.5736,301.2944444,26110.54492,115292.5469,141403.0918
322," ""1381-C1""",37.9628,-86.7917,3237.834,1205919.87,1851.53,106.68,4.2672,91.44,288.0388889,32258.39648,110367.0391,142625.4355
323," ""1381-C2""",37.9628,-86.7917,4249.016,1226969.441,1960.338,106.68,4.2672,105.156,289.9833333,34154.11328,144834.875,178988.9883
324," ""1381-C3""",37.9628,-86.7917,3411.834,971167.585,1508.302,106.68,4.2672,87.4776,289.9833333,26278.48633,116298.1172,142576.6035
325," ""1382-H1""",37.6472,-87.5028,2069.53,1391105.775,2086.547,106.68,4.572,40.8432,282.7055556,38296.45703,67932.77344,106229.2305
326," ""1382-H2""",37.6472,-87.5028,2504.207,1337026.1,1975.294,106.68,4.572,42.0624,282.7055556,36254.51563,82201.13281,118455.6484
327," ""1383-R1""",37.6467,-87.5033,3690.092,164904.35,444.791,76.2,3.6576,97.536,271.7611111,8163.6875,121128.0781,129291.7656
328," ""1384-1""",37,-84.5917,7537.098,695863.49,1618.378,79.248,5.42544,97.536,270.7388889,27892.33203,247615.3594,275507.6914
329," ""1384-2""",37,-84.5917,13645.135,1273407.91,2951.908,79.248,5.42544,97.536,285.1,50875.38281,448281.9375,499157.3203
330," ""1385-1""",37.8807,-84.2634,1048.875,157765.946,664.055,45.1104,3.68808,97.536,261.9722222,11005.69629,35091.61328,46097.30957
331," ""1385-2""",37.8807,-84.2634,1082.532,163396.129,687.402,45.1104,3.68808,97.536,261.9722222,11392.63672,36217.66016,47610.29688
332," ""1385-3""",37.8807,-84.2634,3466.065,499248.872,972.58,45.1104,3.68808,103.632,275.3722222,16119.02637,115962.1641,132081.1904
333," ""1385-4""",37.8807,-84.2634,3026.958,433330.929,838.086,45.1104,3.68808,94.1832,273.7055556,13889.99316,101271.2109,115161.2041
334," ""1393-6""",30.2861,-93.2917,17441.927,4640434.801,5235.793,152.4,7.0104,84.4296,310.3722222,58552.34766,418234.2188,476786.5664
335," ""1552-1""",39.3269,-76.365,14769.804,1110643.75,2898.062,107.5944,3.32232,97.536,310.9277778,114305.7891,486925.6563,601231.4453
336," ""1552-2""",39.3269,-76.365,13111.311,976658.525,2409.784,107.5944,3.32232,100.584,310.9277778,95047.04688,432249.0313,527296.0781
337," ""1554-2""",39.1781,-76.5268,6492.328,898338.125,2015.069,87.4776,3.10896,100.584,310.9277778,66573.90625,206041.0625,272614.9688
338," ""1554-3""",39.1781,-76.5268,12860.259,1850845.225,2075.489,105.4608,4.1148,96.012,314.8166667,68570.0625,408134.25,476704.3125
339," ""1570-11""",39.595,-77.8269,3461.998,485957.34,867.409, NA, NA, NA, NA,26704.06055,111014.8828,137718.9434
340," ""1570-9""",39.595,-77.8269,925.954,129293.766,279.191, NA, NA, NA, NA,8595.176758,29692.29688,38287.47363
341," ""1571-1""",38.5444,-76.6861,23357.693,2031754.28,4590.013,216.1032,9.6012,88.0872,286.4833333,151961.1875,622828.1875,774789.375
342," ""1571-2""",38.5444,-76.6861,25196.013,2170182.92,5028.603,121.92,9.11352,30.48,289.2611111,166481.5625,671846.625,838328.1875
343," ""1572-1""",39.2086,-77.4644,11887.919,1057336.21,1648.945,121.92,9.11352,30.48,284.8166667,58159.66797,440371.625,498531.293
344," ""1572-2""",39.2086,-77.4644,10300.831,918163.664,1400.685,214.2744,7.62,55.1688,289.2611111,49403.33203,381580.1563,430983.4883
345," ""1572-3""",39.2086,-77.4644,13763.455,1225102.59,1926.399,121.92,9.11352,30.48,284.8166667,67945.70313,509848.3125,577794.0156
346," ""1573-1""",38.3592,-76.9767,50019.008,3625815.662,8029.754,213.36,5.88264,82.296,310.9277778,265840.4375,1333746.875,1599587.313
347," ""1573-2""",38.3592,-76.9767,48053.814,3600876.737,7414.937,213.36,5.88264,82.296,310.9277778,245485.7344,1281345.375,1526831.109
348," ""1606-1""",42.2814,-72.6053,4149.726,1059979.475,770.898,112.776,3.849624,60.96,288.7055556,25781.13672,125335.3828,151116.5195
349," ""1613-8""",41.737,-71.146,3227.071,856706.248,732.427, NA, NA, NA, NA,14231.21191,64776.24219,79007.4541
350," ""1619-1""",41.7125,-71.1914,6140.733,1567710.4,1604.103,107.53344,4.4196,70.104,292.65,31168.05859,123261.4844,154429.543
351," ""1619-2""",41.7125,-71.1914,6659.816,1711412.7,1946.189,107.53344,4.4196,70.104,292.65,37814.86328,133680.9219,171495.7852
352," ""1619-3""",41.7125,-71.1914,12873.34,3447799.1,2619.793,107.53344,5.9436,82.296,300.7888889,50903.12891,258403.5313,309306.6602
353," ""1626-1""",42.5267,-70.8792,2216.282,637421.1,422.589, NA, NA, NA, NA,6573.615234,42357.26172,48930.87695
354," ""1626-2""",42.5267,-70.8792,2106.276,619727.6,380.223, NA, NA, NA, NA,5914.587402,40254.84375,46169.43115
355," ""1626-3""",42.5267,-70.8792,3683.449,1093722.1,732.762, NA, NA, NA, NA,11398.53418,70397.54688,81796.08106
356," ""1695-4""",43.2542,-86.2417,4452.418,870006.933,1564.454, NA, NA, NA, NA,53342.89453,169540.0313,222882.9258
357," ""1695-5""",43.2542,-86.2417,6179.144,1212823.539,959.99, NA, NA, NA, NA,32732.59961,235290.6563,268023.2559
358," ""1702-1""",43.6425,-83.8431,8687.732,1918472.475,2243.284, NA, NA, NA, NA,64391.48047,336817.0625,401208.543
359," ""1702-2""",43.6425,-83.8431,9135.083,2101791.3,1587.981, NA, NA, NA, NA,45581.58984,354160.5313,399742.1211
360," ""1710-1""",42.9103,-86.2036,8644.53,2132286.01,2626.937,121.92,5.7912,84.7344,325.9277778,91624.22656,343333.3438,434957.5703
361," ""1710-2""",42.9103,-86.2036,10838.607,2576566.991,3328.446,121.92,5.7912,84.7344,325.9277778,116091.9766,430475.125,546567.1016
362," ""1710-3""",42.9103,-86.2036,17306.599,4308835.825,9403.339,195.6816,8.3058,91.1352,301.3166667,327976.5313,687363.25,1015339.781
363," ""1720-7""",43.6425,-83.8431,4045.53,877660.482,1354.436, NA, NA, NA, NA,38877.88672,156842.25,195720.1367
364," ""1720-8""",43.6425,-83.8431,5738.936,1243934.993,1896.751, NA, NA, NA, NA,54444.55859,222494.3906,276938.9492
365," ""1723-1""",41.7917,-83.4486,3280.86,862186.375,969.506,90.5256,3.3528,87.7824,291.3166667,13812.68945,113108.0547,126920.7441
366," ""1723-2""",41.7917,-83.4486,3533.677,929225.375,1098.644,90.5256,3.3528,86.868,291.3166667,15652.53711,121823.9453,137476.4824
367," ""1723-3""",41.7917,-83.4486,4165.614,1114137.175,1211.051,90.5256,3.62712,87.1728,294.4277778,17254.01367,143610.0469,160864.0605
368," ""1731-1""",43.8519,-82.6436,1302.429,224769.556,639.656,91.44,2.8956,85.344,315.9277778,22868.76563,50622.99219,73491.75781
369," ""1732-10""",42.9258,-82.4606,0,0,0, NA, NA, NA, NA,0,0,0
370," ""1732-11""",42.9258,-82.4606,0,0,0, NA, NA, NA, NA,0,0,0
371," ""1732-12""",42.9258,-82.4606,0,0,0, NA, NA, NA, NA,0,0,0
372," ""1732-9""",42.9258,-82.4606,0,0,0, NA, NA, NA, NA,0,0,0
373," ""1733-1""",41.8917,-83.3461,25833.614,4357161.16,7266.988,245.364,8.5344,82.296,326.4833333,103533.8047,890617.0625,994150.8672
374," ""1733-2""",41.8917,-83.3461,27869.593,4713237.84,8861.24,176.4792,8.5344,36.576,287.7055556,126247.3359,960807.5625,1087054.898
375," ""1733-3""",41.8917,-83.3461,22550.566,3760352.386,7300.546,176.4792,8.5344,36.576,287.7055556,104011.9063,777433.5625,881445.4688
376," ""1733-4""",41.8917,-83.3461,27316.122,4571177.696,8379.867,176.4792,8.5344,36.576,287.7055556,119389.1406,941726.6875,1061115.828
377," ""1740-2""",42.2733,-83.1131,5729.986,1342074.292,1429.734,117.348,3.7338,90.8304,337.65,21800.92773,221750.9375,243551.8652
378," ""1740-3""",42.2733,-83.1131,7576.706,1751995.382,2537.267,129.54,3.910584,97.536,344.2055556,38688.85938,293219.1563,331908.0156
379," ""1743-1""",42.7625,-82.4722,3585.271,754307.636,1244.884,182.5752,4.062984,100.584,305.2611111,28166.96289,133453.1094,161620.0723
380," ""1743-2""",42.7625,-82.4722,3748.248,849909.644,1550.279,182.5752,4.062984,100.584,305.2611111,35076.88281,139519.5313,174596.4141
381," ""1743-3""",42.7625,-82.4722,4032.083,927437.279,2065.088,182.5752,4.062984,100.584,305.2611111,46725.03906,150084.6094,196809.6484
382," ""1743-4""",42.7625,-82.4722,4377.899,986028.185,1687.537,182.5752,4.062984,100.584,305.2611111,38182.50781,162956.7656,201139.2734
383," ""1743-6""",42.7625,-82.4722,10425.343,1850656.002,1322.501,129.54,4.0386,91.44,328.15,29923.13867,388058.375,417981.5137
384," ""1743-7""",42.7625,-82.4722,16204.7,2450242.643,2036.687,182.5752,4.8768,93.5736,336.4833333,46082.43359,603181.0625,649263.4961
385," ""1745-16""",42.1236,-83.1811,2717.405,423505.32,887.256, NA, NA, NA, NA,12640.86133,93682.875,106323.7363
386," ""1745-17""",42.1236,-83.1811,2651.168,410968.379,861.675, NA, NA, NA, NA,12276.4043,91399.34375,103675.748
387," ""1745-18""",42.1236,-83.1811,2585.905,405351.756,850.193, NA, NA, NA, NA,12112.81934,89149.39063,101262.21
388," ""1745-19""",42.1236,-83.1811,2545.684,397436.234,833.949, NA, NA, NA, NA,11881.38867,87762.76563,99644.1543
389," ""1745-9A""",42.1236,-83.1811,18566.078,2968477.537,2666.446,171.6024,4.8768,85.344,333.15,37989.23047,640067.8125,678057.043
390," ""1769-2""",46.5789,-87.395,86.323,13469.385,26.029, NA, NA, NA, NA,570.671631,2550.138428,3120.810059
391," ""1769-3""",46.5789,-87.395,2304.115,385922.554,603.606, NA, NA, NA, NA,13233.73242,68067.75,81301.48242
392," ""1769-4""",46.5789,-87.395,2282.195,382092.365,600.153, NA, NA, NA, NA,13158.02734,67420.19531,80578.22266
